0,0.0,0.0,2038.0,0.0,0.0,0.0,0.0,0.0,0,0
1,14.0,0.0,2628.210526,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,14.773181,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,6719.214285,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0.0,0.0,117.78,0.0,0.0,0.0,0.0,25000.0,0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,542.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,26960.1,0.0,0.0,0.0,307321.65,0.0,15,0
1,0.0,0.0,53.736666,0.0,0.0,0.0,2010944.0,3848969.0,79,5
1,433554.0,453022.68,8835.927816,0.0,0.0,284000.0,0.0,200000.0,0,1
2,0.0,0.0,146.15975,0.0,425.0,0.0,0.0,0.0,0,0
2,309212.18,616297.18,77745.107416,0.0,1.0,290000.0,8500.0,0.0,6,0
2,14.0,518.0,425.148148,0.0,0.0,0.0,0.0,0.0,0,0
2,2863.18,1.18,50978.567142,0.0,1.0,0.0,681991.0,0.0,7,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168458.0,0,1
2,0.0,0.0,44.451176,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,1464.17,0.0,383.36,0.0,0.0,0.0,0,0
0,0.0,0.0,561.532857,0.0,0.0,0.0,0.0,0.0,0,0
2,11022904.74,11028008.39,319831.296894,0.0,0.0,7615934.0,49988720.0,345000.0,36,1
2,0.0,0.0,0.0,0.0,0.0,0.0,98956.0,0.0,5,0
0,0.0,0.0,0.666666,0.0,0.0,0.0,0.0,0.0,0,0
2,73955.82,74000.0,8499.786227,0.0,0.0,0.0,50868.0,50000.0,1,1
2,0.0,0.0,6.4325,0.0,0.0,0.0,59275.0,0.0,15,0
2,2106063.58,1601751.64,143025.409077,0.0,0.0,185148.64,5042565.0,1640000.0,172,4
2,23747.0,22806.0,0.0,0.0,0.0,0.0,5967118.6,0.0,67,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,15405.18,22558.73,42170.911492,0.0,69.61,0.0,0.0,0.0,0,0
1,0.0,0.0,3045.395959,0.0,731.0,0.0,0.0,600000.0,0,2
2,306.18,1.18,15914.760666,0.0,1.0,0.0,1657861.0,0.0,8,0
2,16518.18,300001.18,248077.667133,0.0,1.0,0.0,1556900.0,0.0,28,0
1,246.0,0.0,8615.320612,0.0,0.0,0.0,0.0,0.0,0,0
2,1.0,0.0,13374.31984,300.0,77.6,0.0,976316.0,0.0,7,0
1,8.0,0.0,231.95238,0.0,0.0,0.0,0.0,0.0,0,0
2,86930.18,115001.18,73694.984206,0.0,1.0,0.0,30374.0,0.0,2,0
1,375324.0,357866.0,38925.303809,0.0,0.0,0.0,0.0,1974000.0,0,1
2,64559.66,75001.18,15850.806746,0.0,1.0,0.0,159613.0,0.0,8,0
2,5374.18,1.18,38807.585209,0.0,1.0,0.0,3255250.0,0.0,18,0
2,0.0,0.0,4771.087875,0.0,0.0,0.0,30000.0,0.0,1,0
1,109856.0,108500.0,14783.289156,0.0,0.0,0.0,0.0,0.0,0,0
2,2136.18,501.18,53659.702553,0.0,1.0,0.0,414756.0,0.0,11,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,96750.91,87257.59,33954.877937,0.0,65.78,10000.0,546474.0,0.0,4,0
2,21189.0,21189.0,0.0,0.0,0.0,0.0,7664160.0,0.0,80,0
1,266.18,1.18,111907.823181,0.0,1.0,0.0,0.0,3000000.0,0,1
2,20.0,682.0,556.925925,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,14741.440378,0.0,384.0,0.0,0.0,0.0,0,0
2,0.0,0.0,41829.236444,0.0,0.0,0.0,194980.0,36000.0,20,1
2,0.0,0.0,63.081081,0.0,575.0,0.0,0.0,0.0,0,0
2,81092.18,80001.18,17944.322337,0.0,1.0,0.0,2469516.0,0.0,54,0
2,75.0,2563.5,2095.444444,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,2685385.0,450000.0,10,2
2,0.0,0.0,947092.055067,0.0,0.0,0.0,11742439.0,1150000.0,74,3
2,312.0,0.0,69962.900047,0.0,0.0,0.0,493779.0,0.0,12,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,154000.0,0.0,3,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,129339.18,105811.08,22798.280555,0.0,1.0,0.0,0.0,0.0,0,0
1,71396.0,140395.0,0.0,0.0,0.0,0.0,1169550.0,2600000.0,20,1
2,1081.0,36530.15,29846.588888,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,267.7,0.0,0.0,0.0,0.0,0.0,0,0
1,32.0,0.0,1909.663176,0.0,0.0,0.0,0.0,50000.0,0,1
2,0.0,0.0,16624.235384,0.0,0.0,0.0,95861.0,0.0,8,0
2,37.18,21.18,4066.543673,0.0,1.0,0.0,162450.0,0.0,10,0
2,0.0,0.0,10855.473333,0.0,0.0,0.0,7054504.0,50000.0,51,1
0,0.0,0.0,395.643333,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,6147.481481,0.0,0.0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,1.291,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,20312699.0,0.0,120,0
0,0.0,0.0,111.7,0.0,0.0,0.0,0.0,0.0,0,0
1,267529.0,131239.4,58974.153846,0.0,0.0,0.0,5000.0,0.0,1,0
1,0.0,0.0,18397.40125,0.0,0.0,0.0,21438.0,1355000.0,2,1
2,0.0,0.0,47771.117142,0.0,0.0,0.0,5698675.0,900000.0,12,1
2,0.0,0.0,47899.694647,0.0,0.0,0.0,343802.0,30000.0,9,1
2,0.0,0.0,760.636363,0.0,0.0,0.0,0.0,0.0,0,0
1,1387.0,0.0,9840.482758,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,42244.5,0.0,0.0,0.0,21956027.0,0.0,122,0
1,0.0,0.0,2.8925,0.0,0.0,0.0,0.0,50000.0,0,1
2,251.18,101.18,174262.115172,0.0,1.0,0.0,25177885.0,0.0,183,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,88.8,0.0,0.0,0.0,0.0,0.0,0,0
2,1135.0,38423.4,31395.2,0.0,0.0,0.0,69000.0,0.0,3,0
1,0.0,0.0,6.9785,0.0,0.0,0.0,3000.0,12600.0,3,2
0,0.0,0.0,410.466666,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,19000000.0,0.0,23,0
2,0.0,0.0,3.377058,0.0,0.0,0.0,1000.0,0.0,1,0
1,0.0,0.0,16389.520387,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,173.993846,0.0,0.0,0.0,0.0,0.0,0,0
2,102.0,0.0,5519.727272,0.0,0.0,0.0,480000.0,0.0,13,0
1,188.0,0.0,19842.609056,0.0,0.0,0.0,0.0,0.0,0,0
2,14465.0,15000.0,22560.175555,0.0,0.0,0.0,397820.8,0.0,7,0
1,230.0,0.0,41592.307692,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,82.4,0.0,0.0,0.0,0.0,0.0,0,0
1,0.0,0.0,2546.671111,0.0,0.0,0.0,0.0,100000.0,0,1
1,548.18,1.18,54708.820142,0.0,1.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,13.879333,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,36844.0,0.0,11,0
2,0.0,0.0,164.9,0.0,0.0,0.0,0.0,0.0,0,0
2,61.0,2060.0,1683.296296,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,14581.468947,0.0,0.0,0.0,151200.0,0.0,4,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,137879.18,128001.18,8779.111612,0.0,1.0,0.0,254800.0,0.0,11,0
2,143580.0,222030.83,25411.495152,0.0,43.07,0.0,80698.0,0.0,2,0
2,14.0,453.0,369.555555,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,2,0
2,0.0,0.0,6838.3,0.0,0.0,0.0,2000.0,0.0,1,0
2,325726.2,329323.62,6451.417178,0.0,0.0,995.0,24000.0,0.0,3,0
2,171.18,1.18,6395.482647,0.0,1.0,0.0,234986.0,0.0,11,0
1,494066.0,544137.9,34391.34,0.0,0.0,87119.9,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,272310.0,0.0,53,0
1,555.18,1.18,8217.504516,0.0,1.0,0.0,0.0,0.0,0,0
1,7703.18,4461.42,10909.004356,118.0,1.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,51.0,0.0,104950.717692,0.0,0.0,0.0,350000.0,0.0,2,0
2,32364.96,22899.96,47495.514007,0.0,42.34,0.0,3920663.0,0.0,35,0
2,0.0,0.0,0.0,0.0,0.0,0.0,43796.0,0.0,7,0
2,8.0,0.0,6457.335227,0.0,0.0,0.0,1058956.0,0.0,16,0
0,0.0,0.0,138878.263157,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,171537.382352,0.0,0.0,0.0,4426661.0,0.0,127,0
0,0.0,0.0,759.22,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,52054.0,0.0,3,0
2,0.0,0.0,20816.075687,0.0,0.0,0.0,12419025.0,3744216.0,355,13
2,59.0,2030.0,1657.965517,0.0,0.0,0.0,0.0,0.0,0,0
2,1215.18,100001.18,33828.852373,0.0,1.0,0.0,100000.0,0.0,1,0
2,0.0,0.0,177.288888,0.0,325.0,0.0,0.0,0.0,0,0
0,0.0,0.0,276.971153,0.0,0.0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,1
0,0.0,0.0,282.2564,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,71000.0,0.0,5,0
2,526.18,528.45,42412.408529,0.0,61.39,0.0,0.0,0.0,0,0
2,0.0,0.0,297380.943043,0.0,0.0,0.0,181890.4,0.0,3,0
1,10289.18,1.18,7394.04,0.0,1.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1973.18,1.18,39621.097948,0.0,1.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,8.0,293.0,240.481481,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,6680816.0,0.0,45,0
2,14.0,0.0,1641.127868,0.0,0.0,0.0,11000.0,0.0,2,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0.0,0.0,7073.413043,0.0,0.0,0.0,0.0,0.0,0,0
2,53050.18,44689.18,78874.756729,0.0,1.0,0.0,70000.0,0.0,1,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,663.9,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,46.071764,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,5.61,25.411818,0.0,0.0,0.0,0.0,0.0,0,0
2,877068.62,659087.34,36909.293729,108.0,0.0,1140.0,5350000.0,0.0,23,0
1,317.18,1.18,8201.80468,0.0,1.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,270101.18,249501.18,35165.407553,0.0,1.0,249500.0,0.0,146000.0,0,1
2,537083.0,465000.0,54455.709335,0.0,0.0,200000.0,1762568.0,0.0,37,0
1,211918.18,195001.18,31928.184948,0.0,1.0,60000.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,67141.1,238208.0,91206.70532,0.0,0.0,0.0,207300.0,0.0,19,0
2,70286.18,1.18,104568.674,0.0,1.0,0.0,1466912.0,0.0,14,0
1,348820.18,28680.18,387311.145263,0.0,1.0,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,1
2,65.0,2166.0,3710.0,0.0,0.0,0.0,164911.0,0.0,7,0
2,51.0,1742.0,1423.518518,0.0,0.0,0.0,1685389.0,961872.0,16,2
1,64.0,0.0,3836.452631,0.0,0.0,0.0,0.0,0.0,0,0
1,36.0,0.0,1125.055555,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.0,2850168.0,0.0,13,0
2,54.0,1883.8,1540.437037,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,459.45,0.0,0.0,0.0,0.0,0.0,0,0
2,599908.0,1385070.69,288225.062524,628.0,0.0,557500.0,0.0,0.0,0,0
0,0.0,0.0,1705.272727,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,2708.089285,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,271.170588,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,5.959259,0.0,150.0,0.0,0.0,0.0,0,0
2,161.0,0.0,20491.136666,0.0,0.0,0.0,2974954.0,897000.0,9,8
1,151170.0,70000.0,23093.054098,0.0,0.0,0.0,0.0,0.0,0,0
1,711.41,1.18,36607.810945,0.0,1.0,0.0,0.0,0.0,0,0
1,40.0,0.0,1114.272727,0.0,0.0,0.0,0.0,0.0,0,0
0,0.0,0.0,4.5355,0.0,0.0,0.0,0.0,0.0,0,0
2,130149.18,90001.18,63431.451789,0.0,1.0,0.0,833978.0,0.0,13,0
2,3264.53,1.18,30911.946382,0.0,1.0,0.0,513740.0,0.0,7,0
0,0.0,0.0,48.803,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,183.688181,0.0,1175.0,0.0,0.0,0.0,0,0
2,134190.0,134190.0,0.0,0.0,0.0,0.0,111115933.0,0.0,629,0
1,36.0,0.0,16707.90625,0.0,0.0,0.0,0.0,0.0,0,0
1,15905.18,1.18,67487.418,0.0,1.0,0.0,0.0,0.0,0,0
0,0.0,0.0,9396.353037,0.0,0.0,0.0,0.0,0.0,0,0
2,4110.59,6219.95,15528.653,0.0,60.27,0.0,483754.0,0.0,9,0
